time_ps,amplitude
13.888888888889044,0.000000000006834287228847789
38.88888888888905,0.000000000017590704501170464
63.88888888888904,0.00000000000023755757610478075
88.88888888888904,-0.0000000000001643269350470571
113.88888888888904,0.00000000000022200955932493823
138.88888888888906,-0.0000000000004489378948956202
163.88888888888903,0.0000000000007535619415940292
188.88888888888906,-0.0000000000006244554084752248
213.88888888888906,0.0000000000007460453023613282
238.88888888888903,-0.000000000000650363476053579
263.888888888889,0.0000000000006260628444064681
288.8888888888891,-0.0000000000005235392311833709
313.888888888889,0.0000000000004894005745108037
338.888888888889,-0.0000000000003448886644336314
363.8888888888891,0.00000000000030981571105703344
388.888888888889,-0.0000000000001921728191823915
413.888888888889,0.00000000000015177180773194082
438.8888888888891,-0.00000000000005233017759018456
463.888888888889,0.000000000000029675227320449626
488.8888888888891,0.00000000000004207652169342605
513.8888888888891,-0.00000000000004502411669324721
538.8888888888891,0.00000000000009956658532184503
563.8888888888891,-0.00000000000008283665177921598
588.888888888889,0.00000000000011161311205307563
613.888888888889,-0.00000000000008685133905466187
638.8888888888891,0.00000000000010181856222886332
663.8888888888891,-0.00000000000006862075662214605
688.8888888888891,0.00000000000007416960591241161
713.8888888888891,-0.00000000000003905956307028629
738.888888888889,0.000000000000045354958880347346
763.888888888889,-0.000000000000011400997963758712
788.8888888888891,0.000000000000015682624990683
813.8888888888891,0.000000000000008686058277891414
838.8888888888891,-0.0000000000000014101412951726764
863.8888888888891,0.000000000000022690843291792488
888.8888888888891,-0.000000000000008100763269633774
913.888888888889,0.000000000000025682822601351073
938.8888888888891,-0.00000000000000969876430417658
963.8888888888891,0.000000000000019180683796871854
988.8888888888891,-0.000000000000004730347500578784
1013.8888888888891,0.000000000000014756532377068367
1038.8888888888891,0.000000000000004994779061924007
1063.8888888888891,0.000000000000006836955722225305
1088.8888888888891,0.000000000000008207174707855002
1113.8888888888891,0.0000000000000006497028940660894
1138.888888888889,0.000000000000012850307329410787
1163.8888888888891,0.0000000000000005616542756023702
1188.8888888888891,0.000000000000013680511105811202
1213.8888888888891,0.0000000000000009857168645586524
1238.8888888888891,0.000000000000010782483671846801
1263.8888888888891,0.0000000000000029009789659902242
1288.8888888888891,0.000000000000007755895971154238
1313.8888888888891,0.000000000000006790164080192757
1338.8888888888891,0.0000000000000056418062703454895
1363.8888888888891,0.00000000000000880256639214488
1388.8888888888891,0.0000000000000033148550195345978
1413.8888888888891,0.000000000000009625620481633875
1438.8888888888891,0.0000000000000032633986981502667
1463.8888888888891,0.000000000000009025974721698265
1488.8888888888891,0.000000000000003975215318509907
1513.8888888888891,0.000000000000007884497907842465
1538.8888888888891,0.000000000000005892231782168307
1563.8888888888891,0.000000000000006006504330639767
1588.8888888888891,0.000000000000006844741393652141
1613.8888888888891,0.000000000000004505761966526187
1638.8888888888891,0.000000000000007877744944485027
1663.8888888888891,0.0000000000000037833842456244335
1688.8888888888891,0.000000000000007765210838441879
1713.8888888888891,0.000000000000004080357966180579
1738.8888888888891,0.00000000000000745359657592987
1763.8888888888891,0.0000000000000046519303881312064
1788.8888888888891,0.000000000000005908907233318523
1813.8888888888891,0.00000000000000522755081883264
1838.8888888888891,0.0000000000000050568007078223995
1863.888888888889,0.0000000000000062990168498220654
1888.8888888888891,0.0000000000000046710811638777325
1913.888888888889,0.000000000000006610314703778271
1938.8888888888887,0.000000000000004090059164706262
1963.888888888889,0.000000000000005802278298669799
1988.8888888888887,0.0000000000000042515172977442576
2013.888888888889,0.000000000000005881810539262675
2038.888888888889,0.0000000000000054411490141674006
2063.888888888889,0.000000000000005019185803851057
2088.8888888888887,0.0000000000000052953354318034266
2113.888888888889,0.00000000000000413709535607916
2138.8888888888887,0.000000000000006029076060278733
2163.888888888889,0.000000000000004359633072111861
2188.8888888888887,0.000000000000006255647046887997
2213.888888888889,0.000000000000004287554750183192
2238.888888888889,0.000000000000005768532213872254
2263.8888888888887,0.000000000000004391856918303174
2288.888888888889,0.000000000000005360737506610489
2313.8888888888887,0.000000000000005084446237003083
2338.888888888889,0.0000000000000051563699447970385
2363.8888888888887,0.000000000000005359199944903462
2388.888888888889,0.00000000000000466200160767363
2413.8888888888887,0.0000000000000054924185943488755
2438.888888888889,0.0000000000000046621695723935695
2463.8888888888887,0.00000000000000537626728383225
2488.888888888889,0.000000000000004727757564328034
2513.888888888889,0.0000000000000052135929340081256
2538.888888888889,0.000000000000005134186783528701
2563.888888888889,0.000000000000004809302605151072
2588.8888888888887,0.0000000000000052223539517826705
2613.888888888889,0.000000000000004456984882370433
2638.8888888888887,0.000000000000005449073495154107
2663.888888888889,0.0000000000000042563285661732505
2688.8888888888887,0.000000000000005378857240707585
2713.888888888889,0.000000000000004310947991407313
2738.8888888888887,0.000000000000005343838629873231
2763.888888888889,0.000000000000004383597115931887
2788.8888888888887,0.000000000000004867656475483678
2813.888888888889,0.000000000000004432298713827374
2838.888888888889,0.0000000000000046513059901188066
2863.888888888889,0.000000000000004725255848598904
2888.888888888889,0.000000000000004562006748246143
2913.8888888888887,0.000000000000004781384192905556
2938.888888888889,0.000000000000004300401799629287
2963.8888888888887,0.000000000000004436820715108819
2988.888888888889,0.000000000000004278131577572398
3013.8888888888887,0.0000000000000045316537051555495
3038.888888888889,0.000000000000004670880379700703
3063.8888888888887,0.000000000000004226711108040815
3088.888888888889,0.000000000000004473742195149471
